,process,product_name,type,unit,value,product_type,carbon_content,data_source,flow_amount,flowxvalue,ghg,bdv,health
1421,"Rest of packaging, from ldpe_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,46.89201256385744,46.89201256385741,0.0,0.0,0.0
1422,"Rest of packaging, from pet_biogenic_long",rest_of_packaging_pet_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1423,"Rest of packaging, from pet_biogenic_long",pet_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1424,"Rest of packaging, from pet_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1425,"Rest of packaging, from pp_biogenic_long",rest_of_packaging_pp_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1426,"Rest of packaging, from pp_biogenic_long",pp_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1427,"Rest of packaging, from pp_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1428,"Rest of packaging, from gpps_biogenic_long",rest_of_packaging_gpps_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.09567564834197691,0.09567564834197691,,,
1429,"Rest of packaging, from gpps_biogenic_long",gpps_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.09567564834197691,-0.09567564834197691,,,
1430,"Rest of packaging, from gpps_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.09567564834197691,0.09567564834197684,0.0,0.0,0.0
1431,"Rest of packaging, from pvc_biogenic_long",rest_of_packaging_pvc_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
1432,"Rest of packaging, from pvc_biogenic_long",pvc_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
1433,"Rest of packaging, from pvc_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
1434,"Rest of packaging, from pur_flexible_biogenic_long",rest_of_packaging_pur_flexible_biogenic_long,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
1435,"Rest of packaging, from pur_flexible_biogenic_long",pur_flexible_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
1436,"Rest of packaging, from pur_flexible_biogenic_long",pur_flexible_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
1437,"Rest of packaging, from pur_rigid_biogenic_long",rest_of_packaging_pur_rigid_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1438,"Rest of packaging, from pur_rigid_biogenic_long",pur_rigid_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1439,"Rest of packaging, from pur_rigid_biogenic_long",pur_rigid_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1440,"Textiles, from hdpe_biogenic_long",textiles_hdpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,2.4475212982763126,2.4475212982763126,,,
1441,"Textiles, from hdpe_biogenic_long",hdpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,2.4475212982763126,-2.4475212982763126,,,
1442,"Textiles, from hdpe_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.8798623348270449,waste,0.857,MK123,2.4475212982763126,2.1534818040403167,0.0,0.0,0.0
1443,"Textiles, from pet_biogenic_long",textiles_pet_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1444,"Textiles, from pet_biogenic_long",pet_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1445,"Textiles, from pet_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.8798623348270449,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1446,"Textiles, from pp_biogenic_long",textiles_pp_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,16.11108779044508,16.11108779044508,,,
1447,"Textiles, from pp_biogenic_long",pp_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,16.11108779044508,-16.11108779044508,,,
1448,"Textiles, from pp_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.8798623348270449,waste,0.857,MK123,16.11108779044508,14.175539319904503,0.0,0.0,0.0
1449,"Transportation, from hdpe_biogenic_long",transportation_hdpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1450,"Transportation, from hdpe_biogenic_long",hdpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1451,"Transportation, from hdpe_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1452,"Transportation, from ldpe_biogenic_long",transportation_ldpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1453,"Transportation, from ldpe_biogenic_long",ldpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1454,"Transportation, from ldpe_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1455,"Transportation, from pp_biogenic_long",transportation_pp_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1456,"Transportation, from pp_biogenic_long",pp_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1457,"Transportation, from pp_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1458,"Transportation, from pvc_biogenic_long",transportation_pvc_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
1459,"Transportation, from pvc_biogenic_long",pvc_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
1460,"Transportation, from pvc_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
1461,"Transportation, from pur_flexible_biogenic_long",transportation_pur_flexible_biogenic_long,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
1462,"Transportation, from pur_flexible_biogenic_long",pur_flexible_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
1463,"Transportation, from pur_flexible_biogenic_long",pur_flexible_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
1464,"Transportation, from pur_rigid_biogenic_long",transportation_pur_rigid_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1465,"Transportation, from pur_rigid_biogenic_long",pur_rigid_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1466,"Transportation, from pur_rigid_biogenic_long",pur_rigid_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1467,"hdpe_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.9651016756756756,intermediate,0.0,MK2,17.819337031342812,-17.197472028378566,,,
1468,"hdpe_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.27647983,intermediate,0.0,MK2,17.819337031342812,-4.926687273138365,,,
1469,"hdpe_mr, from mechanical recycling_biogenic_long",hdpe_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,17.819337031342812,-17.819337031342812,0.0,0.0,0.0
1470,"hdpe_mr, from mechanical recycling_biogenic_long",hdpe_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,17.819337031342812,17.819337031342812,,,
1471,"ldpe_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.927294519189105,intermediate,0.0,MK2,35.37753110165681,-32.805390693008455,,,
1472,"ldpe_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2551223291761973,intermediate,0.0,MK2,35.37753110165681,-9.025598135158047,,,
1473,"ldpe_mr, from mechanical recycling_biogenic_long",ldpe_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,35.37753110165681,-35.37753110165681,0.0,0.0,0.0
1474,"ldpe_mr, from mechanical recycling_biogenic_long",ldpe_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,35.37753110165681,35.37753110165681,,,
1475,"pet_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.7530444654713824,intermediate,0.0,MK2,0.0,-0.0,,,
1476,"pet_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.1566873763347732,intermediate,0.0,MK2,0.0,-0.0,,,
1477,"pet_mr, from mechanical recycling_biogenic_long",pet_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.63,MK2,0.0,-0.0,0.0,0.0,0.0
1478,"pet_mr, from mechanical recycling_biogenic_long",pet_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.63,MK2,0.0,0.0,,,
1479,"pp_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.959129589810281,intermediate,0.0,MK2,36.27531198789521,-34.792725107189895,,,
1480,"pp_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2731061610800617,intermediate,0.0,MK2,36.27531198789521,-9.907011198995601,,,
1481,"pp_mr, from mechanical recycling_biogenic_long",pp_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,36.27531198789521,-36.27531198789521,0.0,0.0,0.0
1482,"pp_mr, from mechanical recycling_biogenic_long",pp_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,36.27531198789521,36.27531198789521,,,
1483,"gpps_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.831115039566581,intermediate,0.0,MK2,5.208239719758259,-4.328646360759124,,,
1484,"gpps_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2007899353607402,intermediate,0.0,MK2,5.208239719758259,-1.0457621166735005,,,
1485,"gpps_mr, from mechanical recycling_biogenic_long",gpps_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,5.208239719758259,-5.208239719758259,0.0,0.0,0.0
1486,"gpps_mr, from mechanical recycling_biogenic_long",gpps_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,5.208239719758259,5.208239719758259,,,
1487,"pvc_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.7155503618729171,intermediate,0.0,MK2,0.0,-0.0,,,
1488,"pvc_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.1355067210591931,intermediate,0.0,MK2,0.0,-0.0,,,
1489,"pvc_mr, from mechanical recycling_biogenic_long",pvc_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.38,MK2,0.0,-0.0,0.0,0.0,0.0
1490,"pvc_mr, from mechanical recycling_biogenic_long",pvc_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.38,MK2,0.0,0.0,,,
1491,"hips_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.9982443310201967,intermediate,0.0,MK2,0.0,-0.0,,,
1492,"hips_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2007899353607402,intermediate,0.0,MK2,0.0,-0.0,,,
1493,"hips_mr, from mechanical recycling_biogenic_long",hips_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.923,MK2,0.0,-0.0,0.0,0.0,0.0
1494,"hips_mr, from mechanical recycling_biogenic_long",hips_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.923,MK2,0.0,0.0,,,
1495,"Buildings and construction, from hdpe_mr_biogenic_long",buildings_and_construction_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1496,"Buildings and construction, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1497,"Buildings and construction, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1498,"Buildings and construction, from ldpe_mr_biogenic_long",buildings_and_construction_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1499,"Buildings and construction, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1500,"Buildings and construction, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1501,"Buildings and construction, from pp_mr_biogenic_long",buildings_and_construction_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1502,"Buildings and construction, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1503,"Buildings and construction, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1504,"Buildings and construction, from gpps_mr_biogenic_long",buildings_and_construction_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1505,"Buildings and construction, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1506,"Buildings and construction, from gpps_mr_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1507,"Buildings and construction, from pvc_mr_biogenic_long",buildings_and_construction_pvc_mr_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK2,0.0,0.0,,,
1508,"Buildings and construction, from pvc_mr_biogenic_long",pvc_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK2,0.0,-0.0,,,
1509,"Buildings and construction, from pvc_mr_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.38,MK2,0.0,0.0,0.0,0.0,0.0
1510,"Medical and hygiene items, from hdpe_mr_biogenic_long",medical_and_hygiene_items_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.5977906653887219,0.5977906653887219,,,
1511,"Medical and hygiene items, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.5977906653887219,-0.5977906653887219,,,
1512,"Medical and hygiene items, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.5977906653887219,0.5536023931799261,0.0,0.0,0.0
1513,"Medical and hygiene items, from ldpe_mr_biogenic_long",medical_and_hygiene_items_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1514,"Medical and hygiene items, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1515,"Medical and hygiene items, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1516,"Medical and hygiene items, from pet_mr_biogenic_long",medical_and_hygiene_items_pet_mr_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK2,0.0,0.0,,,
1517,"Medical and hygiene items, from pet_mr_biogenic_long",pet_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK2,0.0,-0.0,,,
1518,"Medical and hygiene items, from pet_mr_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.63,MK2,0.0,0.0,0.0,0.0,0.0
1519,"Medical and hygiene items, from pp_mr_biogenic_long",medical_and_hygiene_items_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,1.6646179700414672,1.6646179700414672,,,
1520,"Medical and hygiene items, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,1.6646179700414672,-1.6646179700414672,,,
1521,"Medical and hygiene items, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,1.6646179700414672,1.5415705619056872,0.0,0.0,0.0
1522,"Medical and hygiene items, from gpps_mr_biogenic_long",medical_and_hygiene_items_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.6773647767323814,0.6773647767323814,,,
1523,"Medical and hygiene items, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.6773647767323814,-0.6773647767323814,,,
1524,"Medical and hygiene items, from gpps_mr_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.6773647767323814,0.6272944412924037,0.0,0.0,0.0
1525,"Medical and hygiene items, from pvc_mr_biogenic_long",medical_and_hygiene_items_pvc_mr_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK2,0.0,0.0,,,
1526,"Medical and hygiene items, from pvc_mr_biogenic_long",pvc_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK2,0.0,-0.0,,,
1527,"Medical and hygiene items, from pvc_mr_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.38,MK2,0.0,0.0,0.0,0.0,0.0
1528,"Medical and hygiene items, from hips_mr_biogenic_long",medical_and_hygiene_items_hips_mr_biogenic_long,PRODUCT,kg,1.0,product,0.923,MK2,0.0,0.0,,,
1529,"Medical and hygiene items, from hips_mr_biogenic_long",hips_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK2,0.0,-0.0,,,
1530,"Medical and hygiene items, from hips_mr_biogenic_long",hips_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.923,MK2,0.0,0.0,0.0,0.0,0.0
1531,"Rest of consumer products, from hdpe_mr_biogenic_long",rest_of_consumer_products_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,5.187441565258814,5.187441565258814,,,
1532,"Rest of consumer products, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,5.187441565258814,-5.187441565258814,,,
1533,"Rest of consumer products, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,5.187441565258814,4.803989475380792,0.0,0.0,0.0
1534,"Rest of consumer products, from ldpe_mr_biogenic_long",rest_of_consumer_products_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1535,"Rest of consumer products, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1536,"Rest of consumer products, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1537,"Rest of consumer products, from pet_mr_biogenic_long",rest_of_consumer_products_pet_mr_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK2,0.0,0.0,,,
1538,"Rest of consumer products, from pet_mr_biogenic_long",pet_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK2,0.0,-0.0,,,
1539,"Rest of consumer products, from pet_mr_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.63,MK2,0.0,0.0,0.0,0.0,0.0
1540,"Rest of consumer products, from pp_mr_biogenic_long",rest_of_consumer_products_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1541,"Rest of consumer products, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1542,"Rest of consumer products, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1543,"Rest of consumer products, from gpps_mr_biogenic_long",rest_of_consumer_products_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1544,"Rest of consumer products, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1545,"Rest of consumer products, from gpps_mr_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1546,"Rest of consumer products, from pvc_mr_biogenic_long",rest_of_consumer_products_pvc_mr_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK2,0.0,0.0,,,
1547,"Rest of consumer products, from pvc_mr_biogenic_long",pvc_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK2,0.0,-0.0,,,
1548,"Rest of consumer products, from pvc_mr_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.38,MK2,0.0,0.0,0.0,0.0,0.0
1549,"Rest of consumer products, from hips_mr_biogenic_long",rest_of_consumer_products_hips_mr_biogenic_long,PRODUCT,kg,1.0,product,0.923,MK2,0.0,0.0,,,
1550,"Rest of consumer products, from hips_mr_biogenic_long",hips_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK2,0.0,-0.0,,,
1551,"Rest of consumer products, from hips_mr_biogenic_long",hips_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.923,MK2,0.0,0.0,0.0,0.0,0.0
1552,"Electrical and electronic, from hdpe_mr_biogenic_long",electrical_and_electronic_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,2.2183642210447143,2.2183642210447143,,,
1553,"Electrical and electronic, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,2.2183642210447143,-2.2183642210447143,,,
1554,"Electrical and electronic, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.8148235137782048,waste,0.857,MK2,2.2183642210447143,1.8075753294315045,0.0,0.0,0.0
1555,"Electrical and electronic, from ldpe_mr_biogenic_long",electrical_and_electronic_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1556,"Electrical and electronic, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1557,"Electrical and electronic, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.8148235137782048,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1558,"Electrical and electronic, from pp_mr_biogenic_long",electrical_and_electronic_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1559,"Electrical and electronic, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1560,"Electrical and electronic, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.8148235137782048,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1561,"Electrical and electronic, from gpps_mr_biogenic_long",electrical_and_electronic_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1562,"Electrical and electronic, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1563,"Electrical and electronic, from gpps_mr_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.8148235137782048,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1564,"Electrical and electronic, from pvc_mr_biogenic_long",electrical_and_electronic_pvc_mr_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK2,0.0,0.0,,,
