,process,product_name,type,unit,value,product_type,carbon_content,data_source,flow_amount,flowxvalue,ghg,bdv,health
1420,"Other food packaging, from pp_biogenic_long",pp_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1421,"Other food packaging, from pp_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1422,"Other food packaging, from gpps_biogenic_long",other_food_packaging_gpps_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1423,"Other food packaging, from gpps_biogenic_long",gpps_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1424,"Other food packaging, from gpps_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1425,"Other food packaging, from pvc_biogenic_long",other_food_packaging_pvc_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
1426,"Other food packaging, from pvc_biogenic_long",pvc_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
1427,"Other food packaging, from pvc_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
1428,"Rest of packaging, from hdpe_biogenic_long",rest_of_packaging_hdpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1429,"Rest of packaging, from hdpe_biogenic_long",hdpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1430,"Rest of packaging, from hdpe_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1431,"Rest of packaging, from ldpe_biogenic_long",rest_of_packaging_ldpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1432,"Rest of packaging, from ldpe_biogenic_long",ldpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1433,"Rest of packaging, from ldpe_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1434,"Rest of packaging, from pet_biogenic_long",rest_of_packaging_pet_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1435,"Rest of packaging, from pet_biogenic_long",pet_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1436,"Rest of packaging, from pet_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1437,"Rest of packaging, from pp_biogenic_long",rest_of_packaging_pp_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1438,"Rest of packaging, from pp_biogenic_long",pp_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1439,"Rest of packaging, from pp_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1440,"Rest of packaging, from gpps_biogenic_long",rest_of_packaging_gpps_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1441,"Rest of packaging, from gpps_biogenic_long",gpps_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1442,"Rest of packaging, from gpps_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1443,"Rest of packaging, from pvc_biogenic_long",rest_of_packaging_pvc_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
1444,"Rest of packaging, from pvc_biogenic_long",pvc_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
1445,"Rest of packaging, from pvc_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
1446,"Rest of packaging, from pur_flexible_biogenic_long",rest_of_packaging_pur_flexible_biogenic_long,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
1447,"Rest of packaging, from pur_flexible_biogenic_long",pur_flexible_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
1448,"Rest of packaging, from pur_flexible_biogenic_long",pur_flexible_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
1449,"Rest of packaging, from pur_rigid_biogenic_long",rest_of_packaging_pur_rigid_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1450,"Rest of packaging, from pur_rigid_biogenic_long",pur_rigid_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1451,"Rest of packaging, from pur_rigid_biogenic_long",pur_rigid_waste_biogenic_long,WASTE,kg,0.9999999999999993,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1452,"Textiles, from hdpe_biogenic_long",textiles_hdpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1453,"Textiles, from hdpe_biogenic_long",hdpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1454,"Textiles, from hdpe_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.8798623348270449,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1455,"Textiles, from pet_biogenic_long",textiles_pet_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1456,"Textiles, from pet_biogenic_long",pet_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1457,"Textiles, from pet_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.8798623348270449,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1458,"Textiles, from pp_biogenic_long",textiles_pp_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1459,"Textiles, from pp_biogenic_long",pp_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1460,"Textiles, from pp_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.8798623348270449,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1461,"Transportation, from hdpe_biogenic_long",transportation_hdpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1462,"Transportation, from hdpe_biogenic_long",hdpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1463,"Transportation, from hdpe_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1464,"Transportation, from ldpe_biogenic_long",transportation_ldpe_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1465,"Transportation, from ldpe_biogenic_long",ldpe_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1466,"Transportation, from ldpe_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1467,"Transportation, from pp_biogenic_long",transportation_pp_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
1468,"Transportation, from pp_biogenic_long",pp_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
1469,"Transportation, from pp_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
1470,"Transportation, from pvc_biogenic_long",transportation_pvc_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
1471,"Transportation, from pvc_biogenic_long",pvc_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
1472,"Transportation, from pvc_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
1473,"Transportation, from pur_flexible_biogenic_long",transportation_pur_flexible_biogenic_long,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
1474,"Transportation, from pur_flexible_biogenic_long",pur_flexible_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
1475,"Transportation, from pur_flexible_biogenic_long",pur_flexible_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
1476,"Transportation, from pur_rigid_biogenic_long",transportation_pur_rigid_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
1477,"Transportation, from pur_rigid_biogenic_long",pur_rigid_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
1478,"Transportation, from pur_rigid_biogenic_long",pur_rigid_waste_biogenic_long,WASTE,kg,0.7355215186025487,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
1479,"hdpe_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.9651016756756756,intermediate,0.0,MK2,0.0,-0.0,,,
1480,"hdpe_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.27647983,intermediate,0.0,MK2,0.0,-0.0,,,
1481,"hdpe_mr, from mechanical recycling_biogenic_long",hdpe_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,0.0,-0.0,0.0,0.0,0.0
1482,"hdpe_mr, from mechanical recycling_biogenic_long",hdpe_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,0.0,0.0,,,
1483,"ldpe_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.927294519189105,intermediate,0.0,MK2,0.0,-0.0,,,
1484,"ldpe_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2551223291761973,intermediate,0.0,MK2,0.0,-0.0,,,
1485,"ldpe_mr, from mechanical recycling_biogenic_long",ldpe_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,0.0,-0.0,0.0,0.0,0.0
1486,"ldpe_mr, from mechanical recycling_biogenic_long",ldpe_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,0.0,0.0,,,
1487,"pet_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.7530444654713824,intermediate,0.0,MK2,0.0,-0.0,,,
1488,"pet_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.1566873763347732,intermediate,0.0,MK2,0.0,-0.0,,,
1489,"pet_mr, from mechanical recycling_biogenic_long",pet_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.63,MK2,0.0,-0.0,0.0,0.0,0.0
1490,"pet_mr, from mechanical recycling_biogenic_long",pet_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.63,MK2,0.0,0.0,,,
1491,"pp_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.959129589810281,intermediate,0.0,MK2,0.0,-0.0,,,
1492,"pp_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2731061610800617,intermediate,0.0,MK2,0.0,-0.0,,,
1493,"pp_mr, from mechanical recycling_biogenic_long",pp_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,0.0,-0.0,0.0,0.0,0.0
1494,"pp_mr, from mechanical recycling_biogenic_long",pp_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,0.0,0.0,,,
1495,"gpps_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.831115039566581,intermediate,0.0,MK2,0.0,-0.0,,,
1496,"gpps_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2007899353607402,intermediate,0.0,MK2,0.0,-0.0,,,
1497,"gpps_mr, from mechanical recycling_biogenic_long",gpps_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.857,MK2,0.0,-0.0,0.0,0.0,0.0
1498,"gpps_mr, from mechanical recycling_biogenic_long",gpps_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.857,MK2,0.0,0.0,,,
1499,"pvc_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.7155503618729171,intermediate,0.0,MK2,0.0,-0.0,,,
1500,"pvc_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.1355067210591931,intermediate,0.0,MK2,0.0,-0.0,,,
1501,"pvc_mr, from mechanical recycling_biogenic_long",pvc_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.38,MK2,0.0,-0.0,0.0,0.0,0.0
1502,"pvc_mr, from mechanical recycling_biogenic_long",pvc_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.38,MK2,0.0,0.0,,,
1503,"hips_mr, from mechanical recycling_biogenic_long",electricity,UTILITIES,kWh,-0.9982443310201967,intermediate,0.0,MK2,0.0,-0.0,,,
1504,"hips_mr, from mechanical recycling_biogenic_long",heat_high,UTILITIES,MJ,-0.2007899353607402,intermediate,0.0,MK2,0.0,-0.0,,,
1505,"hips_mr, from mechanical recycling_biogenic_long",hips_waste_biogenic_long,RAW MATERIALS,kg,-1.0,waste,0.923,MK2,0.0,-0.0,0.0,0.0,0.0
1506,"hips_mr, from mechanical recycling_biogenic_long",hips_mr_biogenic_long,PRODUCT,kg,1.0,intermediate,0.923,MK2,0.0,0.0,,,
1507,"Buildings and construction, from hdpe_mr_biogenic_long",buildings_and_construction_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1508,"Buildings and construction, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1509,"Buildings and construction, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1510,"Buildings and construction, from ldpe_mr_biogenic_long",buildings_and_construction_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1511,"Buildings and construction, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1512,"Buildings and construction, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1513,"Buildings and construction, from pp_mr_biogenic_long",buildings_and_construction_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1514,"Buildings and construction, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1515,"Buildings and construction, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1516,"Buildings and construction, from gpps_mr_biogenic_long",buildings_and_construction_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1517,"Buildings and construction, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1518,"Buildings and construction, from gpps_mr_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1519,"Buildings and construction, from pvc_mr_biogenic_long",buildings_and_construction_pvc_mr_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK2,0.0,0.0,,,
1520,"Buildings and construction, from pvc_mr_biogenic_long",pvc_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK2,0.0,-0.0,,,
1521,"Buildings and construction, from pvc_mr_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.4296721459643881,waste,0.38,MK2,0.0,0.0,0.0,0.0,0.0
1522,"Medical and hygiene items, from hdpe_mr_biogenic_long",medical_and_hygiene_items_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1523,"Medical and hygiene items, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1524,"Medical and hygiene items, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1525,"Medical and hygiene items, from ldpe_mr_biogenic_long",medical_and_hygiene_items_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1526,"Medical and hygiene items, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1527,"Medical and hygiene items, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1528,"Medical and hygiene items, from pet_mr_biogenic_long",medical_and_hygiene_items_pet_mr_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK2,0.0,0.0,,,
1529,"Medical and hygiene items, from pet_mr_biogenic_long",pet_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK2,0.0,-0.0,,,
1530,"Medical and hygiene items, from pet_mr_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.63,MK2,0.0,0.0,0.0,0.0,0.0
1531,"Medical and hygiene items, from pp_mr_biogenic_long",medical_and_hygiene_items_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1532,"Medical and hygiene items, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1533,"Medical and hygiene items, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1534,"Medical and hygiene items, from gpps_mr_biogenic_long",medical_and_hygiene_items_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1535,"Medical and hygiene items, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1536,"Medical and hygiene items, from gpps_mr_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1537,"Medical and hygiene items, from pvc_mr_biogenic_long",medical_and_hygiene_items_pvc_mr_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK2,0.0,0.0,,,
1538,"Medical and hygiene items, from pvc_mr_biogenic_long",pvc_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK2,0.0,-0.0,,,
1539,"Medical and hygiene items, from pvc_mr_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.38,MK2,0.0,0.0,0.0,0.0,0.0
1540,"Medical and hygiene items, from hips_mr_biogenic_long",medical_and_hygiene_items_hips_mr_biogenic_long,PRODUCT,kg,1.0,product,0.923,MK2,0.0,0.0,,,
1541,"Medical and hygiene items, from hips_mr_biogenic_long",hips_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK2,0.0,-0.0,,,
1542,"Medical and hygiene items, from hips_mr_biogenic_long",hips_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.923,MK2,0.0,0.0,0.0,0.0,0.0
1543,"Rest of consumer products, from hdpe_mr_biogenic_long",rest_of_consumer_products_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1544,"Rest of consumer products, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1545,"Rest of consumer products, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1546,"Rest of consumer products, from ldpe_mr_biogenic_long",rest_of_consumer_products_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1547,"Rest of consumer products, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1548,"Rest of consumer products, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1549,"Rest of consumer products, from pet_mr_biogenic_long",rest_of_consumer_products_pet_mr_biogenic_long,PRODUCT,kg,1.0,product,0.63,MK2,0.0,0.0,,,
1550,"Rest of consumer products, from pet_mr_biogenic_long",pet_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK2,0.0,-0.0,,,
1551,"Rest of consumer products, from pet_mr_biogenic_long",pet_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.63,MK2,0.0,0.0,0.0,0.0,0.0
1552,"Rest of consumer products, from pp_mr_biogenic_long",rest_of_consumer_products_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1553,"Rest of consumer products, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1554,"Rest of consumer products, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1555,"Rest of consumer products, from gpps_mr_biogenic_long",rest_of_consumer_products_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1556,"Rest of consumer products, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1557,"Rest of consumer products, from gpps_mr_biogenic_long",gpps_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1558,"Rest of consumer products, from pvc_mr_biogenic_long",rest_of_consumer_products_pvc_mr_biogenic_long,PRODUCT,kg,1.0,product,0.38,MK2,0.0,0.0,,,
1559,"Rest of consumer products, from pvc_mr_biogenic_long",pvc_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK2,0.0,-0.0,,,
1560,"Rest of consumer products, from pvc_mr_biogenic_long",pvc_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.38,MK2,0.0,0.0,0.0,0.0,0.0
1561,"Rest of consumer products, from hips_mr_biogenic_long",rest_of_consumer_products_hips_mr_biogenic_long,PRODUCT,kg,1.0,product,0.923,MK2,0.0,0.0,,,
1562,"Rest of consumer products, from hips_mr_biogenic_long",hips_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK2,0.0,-0.0,,,
1563,"Rest of consumer products, from hips_mr_biogenic_long",hips_waste_biogenic_long,WASTE,kg,0.9260806921766471,waste,0.923,MK2,0.0,0.0,0.0,0.0,0.0
1564,"Electrical and electronic, from hdpe_mr_biogenic_long",electrical_and_electronic_hdpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1565,"Electrical and electronic, from hdpe_mr_biogenic_long",hdpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1566,"Electrical and electronic, from hdpe_mr_biogenic_long",hdpe_waste_biogenic_long,WASTE,kg,0.8148235137782048,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1567,"Electrical and electronic, from ldpe_mr_biogenic_long",electrical_and_electronic_ldpe_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1568,"Electrical and electronic, from ldpe_mr_biogenic_long",ldpe_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1569,"Electrical and electronic, from ldpe_mr_biogenic_long",ldpe_waste_biogenic_long,WASTE,kg,0.8148235137782048,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1570,"Electrical and electronic, from pp_mr_biogenic_long",electrical_and_electronic_pp_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1571,"Electrical and electronic, from pp_mr_biogenic_long",pp_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
1572,"Electrical and electronic, from pp_mr_biogenic_long",pp_waste_biogenic_long,WASTE,kg,0.8148235137782048,waste,0.857,MK2,0.0,0.0,0.0,0.0,0.0
1573,"Electrical and electronic, from gpps_mr_biogenic_long",electrical_and_electronic_gpps_mr_biogenic_long,PRODUCT,kg,1.0,product,0.857,MK2,0.0,0.0,,,
1574,"Electrical and electronic, from gpps_mr_biogenic_long",gpps_mr_biogenic_long,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK2,0.0,-0.0,,,
